dt,co,no,no2,o3,so2,pm2_5,pm10,nh3,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2024-04-23 22:00:00,1348.5,0.52,29.13,8.23,5.01,72.58,108.57,33.94,23.3,14.6,58.0,0.0,,310.0,0.0,,1005.5,,1.0
2024-04-23 23:00:00,1428.6,0.28,29.82,10.73,5.01,80.74,114.85,29.13,22.8,14.6,60.0,0.0,,298.0,0.0,,1005.3,,1.0
2024-04-24 00:00:00,1508.71,0.15,31.19,14.66,5.42,88.31,119.28,26.6,21.5,15.8,70.0,0.0,,0.0,0.0,,1006.3,,1.0
2024-04-24 01:00:00,1508.71,0.08,30.85,23.6,6.32,89.92,116.85,27.61,22.9,14.7,60.0,0.0,,353.0,0.0,,1005.5,,1.0
2024-04-24 02:00:00,1815.8,4.41,38.04,21.46,8.11,101.06,131.57,32.42,23.6,14.6,57.0,0.0,,308.0,1.8,,1005.9,,1.0
2024-04-24 03:00:00,2136.23,11.62,46.61,43.63,10.97,113.08,147.81,34.96,25.0,15.0,54.0,0.0,,50.0,3.6,,1007.3,,1.0
2024-04-24 04:00:00,2029.42,7.93,45.93,105.86,14.31,115.47,148.57,33.94,26.4,14.5,48.0,0.0,,307.0,3.7,,1007.1,,1.0
2024-04-24 05:00:00,1869.2,3.69,34.62,203.13,15.5,135.45,170.33,33.44,31.0,12.9,33.0,0.0,,50.0,7.6,,1007.2,,1.0
2024-04-24 06:00:00,1548.77,1.33,18.68,291.82,15.5,136.63,169.96,31.92,31.5,13.3,33.0,0.0,,50.0,3.6,,1008.5,,1.0
2024-04-24 07:00:00,694.27,0.71,7.63,217.44,15.5,51.5,64.11,13.81,32.0,12.3,30.0,0.0,,0.0,0.0,,1006.8,,1.0
2024-04-24 08:00:00,567.44,0.7,7.28,197.41,14.66,36.48,44.55,10.01,34.0,12.9,28.0,0.0,,0.0,0.0,,1006.3,,1.0
2024-04-24 09:00:00,554.08,0.71,8.48,194.55,15.74,34.18,41.5,9.5,34.5,13.4,28.0,0.0,,230.0,3.6,,1006.0,,1.0
2024-04-24 10:00:00,640.87,0.95,13.54,191.69,17.88,36.17,44.24,10.51,34.1,11.9,26.0,0.0,,312.0,3.7,,1005.7,,1.0
2024-04-24 11:00:00,807.76,1.31,22.28,180.24,17.64,39.6,49.45,12.54,34.0,11.2,25.0,0.0,,50.0,7.6,,1005.0,,1.0
2024-04-24 12:00:00,947.95,1.29,32.56,153.06,15.02,39.25,50.35,13.93,34.0,12.4,27.0,0.0,,310.0,7.6,,1004.5,,1.0
2024-04-24 13:00:00,1482.01,0.96,64.43,91.55,13.47,48.21,65.4,20.52,33.0,14.1,32.0,0.0,,310.0,7.6,,1004.8,,1.0
2024-04-24 14:00:00,2189.64,0.61,93.22,25.39,15.74,71.16,103.55,33.44,32.0,12.3,30.0,0.0,,0.0,0.0,,1005.3,,1.0
2024-04-24 15:00:00,2536.77,7.82,89.11,1.79,18.12,93.44,142.44,44.08,30.5,14.2,37.0,0.0,,0.0,0.0,,1005.9,,1.0
2024-04-24 16:00:00,2563.48,15.2,72.66,0.16,18.36,108.15,171.04,51.68,29.0,15.2,43.0,0.0,,0.0,0.0,,1006.1,,1.0
2024-04-24 17:00:00,2456.67,16.54,60.32,0.1,17.4,116.14,190.16,58.77,28.0,13.9,42.0,0.0,,0.0,0.0,,1006.5,,1.0
2024-04-24 18:00:00,2323.15,16.54,50.72,0.08,15.26,116.97,196.53,63.33,27.0,13.7,44.0,0.0,,0.0,0.0,,1007.1,,1.0
2024-04-24 19:00:00,2136.23,14.53,45.24,0.07,12.28,110.33,187.09,63.33,25.0,12.9,47.0,0.0,,0.0,0.0,,1006.9,,1.0
2024-04-24 20:00:00,1949.31,9.83,41.13,0.17,10.25,106.03,176.28,64.85,25.0,14.2,51.0,0.0,,0.0,0.0,,1006.8,,1.0
2024-04-24 21:00:00,1789.09,6.15,37.01,0.35,9.06,104.7,168.49,68.9,24.0,12.9,50.0,0.0,,0.0,0.0,,1006.7,,1.0
2024-04-24 22:00:00,1762.39,4.97,34.62,0.36,7.99,106.13,164.9,68.9,24.9,14.1,51.0,0.0,,323.0,0.0,,1006.6,,1.0
2024-04-24 23:00:00,1815.8,5.25,34.27,0.23,6.97,109.96,164.67,64.85,23.0,12.9,53.0,0.0,,0.0,0.0,,1006.5,,1.0
2024-04-25 00:00:00,1895.9,6.82,35.64,0.11,6.56,113.86,164.0,59.78,22.5,13.0,55.0,0.0,,0.0,0.0,,1006.9,,1.0
2024-04-25 01:00:00,2002.72,10.28,36.67,0.44,6.62,114.85,159.86,55.22,22.0,12.0,53.0,0.0,,0.0,0.0,,1006.7,,1.0
2024-04-25 02:00:00,2510.07,26.38,40.44,5.72,9.78,127.47,173.88,53.2,23.0,12.9,53.0,0.0,,0.0,0.0,,1007.0,,1.0
2024-04-25 03:00:00,3311.16,40.68,63.06,21.28,13.47,151.61,202.23,49.65,25.0,13.2,48.0,0.0,,0.0,0.0,,1007.9,,1.0
2024-04-25 04:00:00,2723.69,16.99,72.66,91.55,16.21,126.52,164.65,34.45,27.9,13.4,41.0,0.0,,326.0,1.8,,1007.6,,1.0
2024-04-25 05:00:00,2323.15,6.76,54.84,203.13,17.4,135.38,172.56,30.4,34.0,12.9,28.0,0.0,,0.0,0.0,,1007.7,,1.0
2024-04-25 06:00:00,1762.39,1.87,25.36,308.99,15.74,137.59,173.4,29.89,34.5,14.4,30.0,0.0,,0.0,0.0,,1007.5,,1.0
2024-04-25 07:00:00,600.81,0.63,6.51,217.44,13.35,43.44,53.9,10.51,35.0,12.0,25.0,0.0,,315.0,3.6,,1007.2,,1.0
2024-04-25 08:00:00,453.95,0.61,5.31,185.97,11.21,29.2,36.0,7.47,35.5,12.5,25.0,0.0,,287.0,5.5,,1006.6,,1.0
2024-04-25 09:00:00,440.6,0.61,5.4,177.38,10.61,26.34,32.88,7.16,36.5,11.4,22.0,0.0,,310.0,7.6,,1005.5,,1.0
2024-04-25 10:00:00,473.98,0.78,7.37,174.52,10.85,25.14,32.25,7.92,37.0,11.1,21.0,0.0,,315.0,7.6,,1005.0,,1.0
2024-04-25 11:00:00,554.08,1.05,12.0,167.37,11.68,25.65,33.72,9.5,36.8,12.9,24.0,0.0,,292.0,5.5,,1004.2,,1.0
2024-04-25 12:00:00,667.57,1.03,19.88,150.2,12.87,26.42,35.53,11.02,36.0,10.9,22.0,0.0,,310.0,7.6,,1003.3,,1.0
2024-04-25 13:00:00,1161.58,0.78,47.98,103.0,14.54,34.65,48.66,16.47,36.0,12.9,25.0,0.0,,270.0,7.6,,1003.6,,1.0
2024-04-25 14:00:00,1842.5,0.06,79.51,50.07,18.6,53.84,79.08,26.35,34.0,14.0,30.0,0.0,,0.0,0.0,,1003.8,,1.0
2024-04-25 15:00:00,2216.34,0.2,91.85,21.99,19.79,71.74,108.62,34.96,33.0,13.1,30.0,0.0,,0.0,0.0,,1004.3,,1.0
2024-04-25 16:00:00,2403.26,2.26,89.11,6.88,17.88,85.86,132.06,40.53,31.0,17.0,43.0,0.0,,0.0,0.0,,1004.3,,1.0
2024-04-25 17:00:00,2456.67,8.72,72.66,0.84,15.26,95.83,151.19,45.6,30.1,14.6,39.0,0.0,,301.0,1.8,,1004.7,,1.0
2024-04-25 18:00:00,2323.15,13.52,56.21,0.18,12.4,95.74,155.49,46.61,28.0,16.9,51.0,0.0,,0.0,0.0,,1005.4,,1.0
2024-04-25 19:00:00,2002.72,10.84,47.3,0.34,9.18,85.51,138.94,42.05,28.0,16.0,48.0,0.0,,0.0,0.0,,1005.0,,1.0
2024-04-25 20:00:00,1682.28,3.05,41.81,3.58,7.45,77.99,122.02,39.01,27.0,18.0,58.0,0.0,,0.0,0.0,,1004.9,,1.0
2024-04-25 21:00:00,1428.6,0.13,32.56,18.42,6.68,73.73,109.01,38.5,26.5,17.0,56.0,0.0,,0.0,0.0,,1004.2,,1.0
2024-04-25 22:00:00,1295.09,0.0,26.73,31.11,6.26,71.59,101.48,38.5,26.0,16.0,54.0,0.0,,0.0,0.0,,1004.6,,1.0
2024-04-25 23:00:00,1321.79,0.01,27.76,27.18,6.56,74.48,103.9,42.56,26.0,16.0,54.0,0.0,,0.0,0.0,,1004.5,,1.0
2024-04-26 00:00:00,1428.6,0.11,32.56,17.7,7.99,81.65,112.73,51.17,25.5,14.9,52.0,0.0,,0.0,0.0,,1003.9,,1.0
2024-04-26 01:00:00,1628.88,1.73,40.78,5.9,10.13,91.53,125.73,64.34,25.0,15.0,54.0,0.0,,0.0,0.0,,1004.8,,1.0
2024-04-26 02:00:00,2323.15,21.01,46.61,2.03,13.23,114.44,158.32,66.88,26.0,16.0,54.0,0.0,,0.0,0.0,,1005.3,,2.0
2024-04-26 03:00:00,3364.56,53.64,59.63,4.02,16.93,142.06,196.66,64.34,28.5,15.1,44.0,0.0,,0.0,0.0,,1006.4,,2.0
2024-04-26 04:00:00,2616.88,20.12,78.14,28.25,18.84,116.87,155.43,44.58,30.0,16.1,43.0,0.0,,0.0,0.0,,1005.7,,2.0
2024-04-26 05:00:00,2323.15,8.83,70.6,77.96,20.27,116.73,154.71,40.02,34.0,15.0,32.0,0.0,,310.0,3.6,,1006.0,,2.0
2024-04-26 06:00:00,1922.61,3.1,45.24,181.67,19.79,123.43,161.71,36.98,35.0,14.3,29.0,0.0,,310.0,3.6,,1006.8,,2.0
2024-04-26 07:00:00,694.27,0.15,11.31,178.81,16.45,49.57,64.04,13.81,36.0,15.2,29.0,0.0,,310.0,3.6,,1005.8,,2.0
2024-04-26 08:00:00,540.73,0.03,9.17,154.5,14.31,32.4,44.01,10.26,37.0,13.7,25.0,0.0,,310.0,3.6,,1005.4,,2.0
2024-04-26 09:00:00,534.06,0.04,9.25,145.91,12.4,27.04,36.93,10.13,37.0,13.7,25.0,0.0,,0.0,0.0,,1004.1,,2.0
2024-04-26 10:00:00,614.17,0.14,13.71,128.75,13.71,26.43,35.12,12.16,36.0,13.5,26.0,0.0,,309.0,7.4,,1004.4,,2.0
2024-04-26 11:00:00,614.17,0.25,14.39,114.44,12.64,24.13,32.37,13.43,35.2,13.4,27.0,0.0,,309.0,7.4,,1003.6,,2.0
2024-04-26 12:00:00,587.46,0.24,14.57,114.44,11.8,22.12,28.38,11.4,37.0,13.7,25.0,0.0,,310.0,7.6,,1000.8,,2.0
2024-04-26 13:00:00,574.11,0.1,15.42,114.44,8.58,20.42,26.67,11.02,32.9,13.5,31.0,0.0,,315.0,7.4,,1003.0,,2.0
2024-04-26 14:00:00,600.81,0.0,15.77,107.29,6.85,21.9,31.31,13.93,31.3,14.0,35.0,0.0,,321.0,7.4,,1003.2,,2.0
2024-04-26 15:00:00,634.19,0.0,15.59,103.0,6.2,24.78,37.07,17.73,25.0,18.9,69.0,0.0,,310.0,3.6,,1003.6,,2.0
2024-04-26 16:00:00,647.54,0.0,14.74,98.71,5.66,26.11,39.39,21.79,25.0,15.9,57.0,0.0,,130.0,14.8,,1003.7,,2.0
2024-04-26 17:00:00,700.95,0.0,16.28,90.12,5.72,28.15,42.98,26.09,25.0,15.0,54.0,0.0,,360.0,11.2,,1004.2,,2.0
2024-04-26 18:00:00,741.0,0.0,18.68,79.39,5.66,28.4,44.04,28.63,24.0,15.8,60.0,0.0,,360.0,11.2,,1004.3,,2.0
2024-04-26 19:00:00,714.3,0.0,19.19,70.81,5.25,25.71,40.24,28.88,24.0,17.0,65.0,0.0,,315.0,11.2,,1004.4,,2.0
2024-04-26 20:00:00,647.54,0.0,15.59,66.52,4.53,23.07,35.78,29.13,24.0,15.0,57.0,0.0,,315.0,11.2,,1004.3,,2.0
2024-04-26 21:00:00,587.46,0.0,12.51,69.38,3.81,20.99,31.71,28.63,23.0,14.6,59.0,0.0,,310.0,11.2,,1006.1,,2.0
2024-04-26 22:00:00,507.35,0.0,9.6,82.25,3.22,18.48,26.99,26.09,22.8,15.1,62.0,0.0,,355.0,9.3,,1004.1,,3.0
2024-04-26 23:00:00,423.91,0.0,6.85,101.57,2.65,15.6,22.4,22.8,22.0,15.1,65.0,0.0,,315.0,14.8,,1004.0,,3.0
2024-04-27 00:00:00,380.52,0.0,5.31,117.3,2.47,12.48,17.47,19.0,21.5,14.9,66.0,0.0,,270.0,11.2,,1006.7,,3.0
2024-04-27 01:00:00,377.18,0.0,4.63,127.32,2.5,10.9,14.41,15.58,23.0,14.8,60.0,0.0,,352.0,9.3,,1004.3,,3.0
2024-04-27 02:00:00,427.25,0.12,7.2,118.73,3.43,12.56,16.72,16.47,23.4,15.2,60.0,0.0,,346.0,9.3,,1004.9,,3.0
2024-04-27 03:00:00,467.3,0.72,9.51,108.72,4.65,14.59,20.49,17.99,23.0,15.6,63.0,0.0,,310.0,7.6,,1007.1,,3.0
2024-04-27 04:00:00,447.27,0.96,7.8,123.02,6.14,18.15,26.6,14.31,25.0,15.9,57.0,0.0,,310.0,7.6,,1006.7,,3.0
2024-04-27 05:00:00,433.92,0.73,5.83,147.34,7.87,19.8,27.68,11.65,26.0,16.0,54.0,0.0,,310.0,7.6,,1006.8,,3.0
2024-04-27 06:00:00,417.23,0.56,4.71,163.08,9.18,18.82,24.59,10.89,26.5,16.1,53.0,0.0,,310.0,7.6,,1008.0,,2.0
2024-04-27 07:00:00,380.52,0.45,3.77,160.22,7.57,17.19,24.33,8.49,28.0,15.0,45.0,0.0,,310.0,7.6,,1006.5,,2.0
2024-04-27 08:00:00,390.53,0.54,4.84,161.65,9.18,18.44,27.81,7.66,29.0,15.9,45.0,0.0,,310.0,3.6,,1006.2,,2.0
2024-04-27 09:00:00,433.92,0.67,7.37,171.66,14.19,21.28,32.4,7.54,29.5,14.9,41.0,0.0,,50.0,7.6,,1007.1,,2.0
2024-04-27 10:00:00,453.95,0.59,9.0,174.52,15.97,22.33,34.61,6.97,30.0,16.1,43.0,0.0,,50.0,7.6,,1006.1,,2.0
2024-04-27 11:00:00,453.95,0.39,10.2,165.94,14.9,21.23,33.82,7.03,31.0,15.0,38.0,0.0,,50.0,3.6,,1005.6,,2.0
2024-04-27 12:00:00,473.98,0.17,12.34,155.93,14.66,20.47,32.69,8.23,31.0,15.0,38.0,0.2,,360.0,3.6,,1006.1,,2.0
2024-04-27 13:00:00,794.41,0.09,30.16,120.16,12.64,27.7,41.75,16.47,30.0,16.1,43.0,0.0,,360.0,3.6,,1005.4,,2.0
2024-04-27 14:00:00,1214.98,0.01,47.98,79.39,12.64,42.29,61.35,27.61,29.0,14.0,40.0,0.0,,0.0,0.0,,1005.8,,2.0
2024-04-27 15:00:00,1575.47,0.0,58.26,55.07,13.59,58.0,81.32,36.98,28.0,13.9,42.0,0.0,,0.0,0.0,,1007.0,,2.0
2024-04-27 16:00:00,1735.69,0.0,58.26,42.2,12.76,68.45,94.28,44.08,27.0,15.1,48.0,0.0,,0.0,0.0,,1006.8,,1.0
2024-04-27 17:00:00,2002.72,0.23,64.43,20.92,12.87,83.37,113.37,49.65,26.0,14.1,48.0,0.0,,0.0,0.0,,1007.2,,1.0
2024-04-27 18:00:00,2429.96,5.03,73.34,3.13,13.47,101.65,135.95,50.66,25.0,14.2,51.0,0.0,,0.0,0.0,,1008.6,,1.0
2024-04-27 19:00:00,2830.51,14.75,74.71,0.05,12.87,115.71,151.39,46.61,25.0,14.2,51.0,0.0,,0.0,0.0,,1007.3,,1.0
2024-04-27 20:00:00,2723.69,13.41,70.6,0.06,10.61,115.64,150.14,43.06,25.0,15.0,54.0,0.0,,50.0,3.6,,1007.1,,1.0
2024-04-27 21:00:00,2082.82,6.43,54.84,0.57,7.63,97.48,128.7,43.57,23.5,14.2,56.0,0.0,,50.0,7.6,,1007.1,,2.0
2024-04-27 22:00:00,1455.31,2.18,37.36,2.17,5.25,75.81,103.79,44.58,23.0,14.0,57.0,0.0,,310.0,3.6,,1007.6,,1.0
2024-04-27 23:00:00,1201.63,1.19,28.1,3.58,4.41,67.61,92.87,45.6,22.8,14.1,58.0,0.0,,355.0,3.7,,1007.5,,1.0
2024-04-28 00:00:00,1161.58,1.38,26.05,3.13,4.23,67.26,89.99,46.1,22.0,14.4,62.0,0.0,,310.0,7.6,,1007.4,,2.0
2024-04-28 01:00:00,1201.63,2.82,26.73,1.79,4.35,66.28,87.48,47.62,22.9,14.2,58.0,0.0,,1.0,3.7,,1007.5,,2.0
2024-04-28 02:00:00,1415.25,11.4,27.42,3.31,5.9,67.78,90.91,50.16,23.0,15.1,61.0,0.0,,0.0,0.0,,1007.7,,2.0
2024-04-28 03:00:00,1628.88,19.0,32.9,6.53,7.57,66.34,92.23,50.16,23.5,15.3,60.0,0.0,,50.0,7.6,,1008.4,,2.0
2024-04-28 04:00:00,1041.41,4.64,29.47,42.2,10.61,39.56,56.61,36.98,26.0,16.0,54.0,0.0,,50.0,7.6,,1008.3,,3.0
2024-04-28 05:00:00,907.9,2.88,23.65,86.55,14.54,36.52,52.14,30.4,28.0,16.9,51.0,0.0,,50.0,7.6,,1008.4,,3.0
2024-04-28 06:00:00,894.55,1.93,20.56,143.05,20.74,42.81,58.48,28.12,29.5,14.9,41.0,0.0,,130.0,7.6,,1009.6,,2.0
2024-04-28 07:00:00,640.87,0.79,10.71,173.09,20.74,35.26,46.95,15.71,31.0,15.0,38.0,0.0,,130.0,7.6,,1008.2,,2.0
2024-04-28 08:00:00,587.46,0.53,9.0,174.52,16.69,31.94,43.58,12.41,33.0,15.9,36.0,0.0,,130.0,7.6,,1007.7,,2.0
2024-04-28 09:00:00,527.38,0.43,8.48,168.8,14.31,27.67,39.78,10.89,33.0,15.5,35.0,0.0,,230.0,7.6,,1007.5,,2.0
2024-04-28 10:00:00,507.35,0.45,10.8,155.93,15.02,24.1,36.12,10.13,34.0,14.0,30.0,0.0,,0.0,0.0,,1007.1,,2.0
2024-04-28 11:00:00,554.08,0.39,14.05,148.77,15.74,25.66,37.53,11.91,34.0,14.0,30.0,0.0,,130.0,7.6,,1006.3,,2.0
2024-04-28 12:00:00,554.08,0.18,13.54,135.9,11.32,27.26,38.88,14.57,33.5,13.0,29.0,0.0,,130.0,7.6,,1004.1,,2.0
2024-04-28 13:00:00,540.73,0.07,12.68,114.44,8.58,25.02,36.02,16.97,30.0,14.1,38.0,0.0,,112.0,7.4,,1005.6,,2.0
2024-04-28 14:00:00,587.46,0.0,14.39,95.84,11.56,22.95,31.47,18.49,31.0,12.9,33.0,0.0,,130.0,7.6,,1005.7,,2.0
2024-04-28 15:00:00,620.84,0.0,14.74,97.27,13.23,24.6,32.52,19.25,30.0,13.3,36.0,0.0,,0.0,0.0,,1005.1,,2.0
2024-04-28 16:00:00,627.52,0.0,13.88,101.57,11.21,27.54,37.15,21.28,29.0,14.0,40.0,0.0,,0.0,0.0,,1005.3,,2.0
2024-04-28 17:00:00,660.9,0.0,14.91,97.27,9.78,30.4,41.95,23.81,28.0,15.0,45.0,0.0,,0.0,0.0,,1005.9,,2.0
2024-04-28 18:00:00,687.6,0.0,16.45,90.12,8.7,31.5,43.99,25.84,27.0,14.7,47.0,0.0,,0.0,0.0,,1006.3,,2.0
2024-04-28 19:00:00,747.68,0.0,20.56,75.82,7.99,32.78,45.56,27.87,27.0,14.1,45.0,0.0,,0.0,0.0,,1006.4,,2.0
2024-04-28 20:00:00,867.84,0.0,25.02,59.37,8.11,38.87,53.33,33.44,26.0,14.1,48.0,0.0,,0.0,0.0,,1006.1,,3.0
2024-04-28 21:00:00,961.3,0.0,25.36,50.07,8.46,45.97,62.42,38.0,24.0,15.8,60.0,0.0,,360.0,11.2,,1007.1,,3.0
2024-04-28 22:00:00,1014.71,0.0,25.02,46.49,9.06,51.44,69.11,39.52,24.0,16.0,61.0,0.0,,360.0,3.6,,1005.8,,1.0
2024-04-28 23:00:00,1028.06,0.0,23.99,50.78,9.3,52.72,69.35,38.5,23.0,15.1,61.0,0.0,,310.0,7.6,,1005.9,,2.0
2024-04-29 00:00:00,881.2,0.0,19.54,60.8,8.46,45.51,59.23,35.46,21.5,14.9,66.0,0.0,,310.0,11.2,,1006.8,,2.0
2024-04-29 01:00:00,714.3,0.01,15.08,66.52,8.11,37.54,48.52,31.92,21.0,13.9,64.0,0.0,,310.0,11.2,,1006.1,,3.0
2024-04-29 02:00:00,841.14,0.75,20.56,58.65,10.49,42.26,54.39,31.41,21.0,13.9,64.0,0.0,,310.0,14.8,,1006.3,,3.0
2024-04-29 03:00:00,907.9,2.82,22.28,72.24,13.11,46.22,60.1,28.37,20.5,14.6,69.0,0.0,,360.0,11.2,,1008.6,,3.0
2024-04-29 04:00:00,734.33,2.1,16.79,103.0,13.71,38.9,52.59,20.77,22.0,15.1,65.0,0.0,,50.0,3.6,,1006.9,,3.0
2024-04-29 05:00:00,700.95,1.51,15.42,123.02,15.97,35.96,49.82,18.75,23.0,16.1,65.0,0.0,,135.0,7.6,,1007.3,,3.0
2024-04-29 06:00:00,714.3,1.05,14.91,135.9,17.88,37.85,50.89,19.0,25.0,16.2,58.0,0.0,,130.0,7.6,,1009.1,,3.0
2024-04-29 07:00:00,514.03,0.43,8.83,137.33,11.92,25.72,36.05,12.29,27.0,15.1,48.0,0.0,,135.0,7.6,,1007.3,,2.0
2024-04-29 08:00:00,453.95,0.26,7.71,137.33,10.13,20.51,30.14,9.75,29.2,13.4,38.0,0.0,,128.0,11.1,,1006.8,,2.0
2024-04-29 09:00:00,433.92,0.18,8.31,130.18,9.89,17.06,25.89,8.74,28.5,13.6,40.0,0.1,,130.0,7.6,,1006.4,,2.0
2024-04-29 10:00:00,520.71,0.61,14.22,121.59,13.71,18.08,26.64,10.13,29.0,14.0,40.0,0.0,,135.0,7.6,,1007.3,,18.0
2024-04-29 11:00:00,600.81,1.22,17.31,130.18,15.26,23.91,32.37,12.54,27.6,13.5,42.0,0.0,,148.0,9.3,,1006.6,,18.0
2024-04-29 12:00:00,580.79,1.05,16.62,138.76,11.8,26.65,35.52,12.79,26.0,16.5,56.0,0.0,,90.0,18.4,,1005.5,,18.0
2024-04-29 13:00:00,527.38,0.36,14.22,127.32,8.58,23.38,33.17,12.03,26.0,16.0,54.0,0.0,,360.0,22.3,,1006.6,,18.0
2024-04-29 14:00:00,514.03,0.01,12.34,108.72,6.85,19.82,30.02,14.44,17.0,15.0,88.0,0.0,,315.0,18.4,,1007.3,,18.0
2024-04-29 15:00:00,514.03,0.0,11.14,97.27,5.78,17.15,26.74,16.97,17.0,15.3,90.0,0.0,,360.0,11.2,,1010.9,,2.0
2024-04-29 16:00:00,527.38,0.0,11.48,89.41,4.71,15.75,25.21,17.48,23.1,14.9,60.0,0.0,,310.0,14.8,,1008.1,,1.0
2024-04-29 17:00:00,580.79,0.0,13.54,82.25,5.07,17.63,28.14,18.24,22.4,14.5,61.0,0.0,,50.0,11.2,,1008.8,,1.0
2024-04-29 18:00:00,620.84,0.0,15.77,74.39,5.66,18.8,29.48,18.49,16.5,12.8,79.0,0.0,,50.0,11.2,,1012.1,,1.0
2024-04-29 19:00:00,754.36,0.0,23.99,54.36,5.66,23.3,34.87,17.99,21.4,14.1,63.0,0.0,,344.0,5.5,,1009.3,,1.0
2024-04-29 20:00:00,847.82,0.01,26.73,34.69,5.01,29.05,42.56,16.21,21.0,13.9,64.0,0.0,,50.0,11.2,,1009.1,,1.0
2024-04-29 21:00:00,854.49,0.05,24.68,24.32,4.59,32.57,48.44,15.83,17.0,13.5,80.0,0.0,,0.0,0.0,,1010.7,,1.0
2024-04-29 22:00:00,854.49,0.12,23.31,17.7,4.23,34.0,52.82,15.33,16.8,12.5,76.0,0.0,,49.0,3.7,,1010.2,,1.0
2024-04-29 23:00:00,821.11,0.17,21.25,15.38,3.55,32.47,52.37,11.53,17.1,12.4,74.0,0.0,,50.0,7.6,,1009.5,,1.0
2024-04-30 00:00:00,801.09,0.14,20.05,17.34,3.25,31.18,50.33,8.99,16.0,13.3,84.0,0.0,,310.0,7.6,,1009.8,,1.0
2024-04-30 01:00:00,747.68,0.06,17.99,39.34,4.71,28.05,42.25,8.74,17.0,11.9,72.0,0.0,,50.0,7.6,,1008.9,,1.0
2024-04-30 02:00:00,1014.71,3.46,25.7,33.26,7.75,37.68,54.95,14.19,18.0,13.1,73.0,0.0,,310.0,7.6,,1008.8,,1.0
2024-04-30 03:00:00,1201.63,8.72,29.13,45.78,10.13,44.56,65.26,20.27,19.5,11.5,60.0,0.0,,310.0,7.6,,1010.9,,1.0
2024-04-30 04:00:00,961.3,4.92,22.96,95.84,12.16,36.83,54.22,17.73,22.0,12.0,53.0,0.0,,0.0,0.0,,1009.3,,1.0
2024-04-30 05:00:00,867.84,2.46,16.79,155.93,14.19,43.61,61.37,18.49,24.0,12.0,47.0,0.0,,310.0,7.6,,1009.2,,1.0
2024-04-30 06:00:00,881.2,1.33,12.68,217.44,17.64,59.59,79.06,20.27,26.0,11.0,39.0,0.0,,310.0,3.6,,1008.8,,1.0
2024-04-30 07:00:00,547.41,0.86,7.28,188.83,16.93,31.3,43.24,9.5,28.0,12.0,37.0,0.0,,0.0,0.0,,1008.1,,1.0
2024-04-30 08:00:00,460.62,0.91,7.2,178.81,16.69,24.06,36.59,6.27,29.0,12.8,37.0,0.0,,0.0,0.0,,1007.1,,1.0
2024-04-30 09:00:00,467.3,0.99,8.48,183.11,18.6,24.14,38.01,5.76,30.5,12.9,34.0,0.0,,0.0,0.0,,1006.2,,1.0
2024-04-30 10:00:00,467.3,0.86,9.51,181.67,17.64,23.63,37.99,5.7,28.4,8.7,29.0,0.0,,299.0,9.3,,1006.4,,1.0
2024-04-30 11:00:00,423.91,0.59,10.02,158.79,15.97,17.92,30.76,6.14,28.5,8.2,28.0,0.0,,297.0,11.1,,1005.4,,1.0
2024-04-30 12:00:00,417.23,0.29,11.82,130.18,15.14,12.75,22.3,7.09,30.5,11.9,32.0,0.0,,310.0,3.6,,1003.6,,1.0
2024-04-30 13:00:00,520.71,0.09,17.65,118.73,15.5,13.79,19.73,8.04,28.0,12.0,37.0,0.0,,310.0,11.2,,1004.7,,2.0
2024-04-30 14:00:00,580.79,0.01,19.02,111.58,15.5,15.28,19.92,8.36,26.0,12.1,42.0,0.2,,310.0,14.8,,1005.0,,2.0
2024-04-30 15:00:00,580.79,0.0,16.96,110.15,14.9,16.19,21.25,8.36,24.0,12.9,50.0,0.1,,310.0,11.2,,1005.4,,2.0
2024-04-30 16:00:00,774.38,0.0,22.62,94.41,11.56,25.14,34.74,10.64,20.0,11.0,56.0,0.0,,320.0,18.4,,1004.9,,2.0
2024-04-30 17:00:00,1054.76,0.0,31.19,70.81,10.01,38.89,55.05,13.05,20.0,11.0,56.0,0.0,,320.0,7.6,,1005.2,,2.0
2024-04-30 18:00:00,1335.14,0.0,42.84,48.64,9.54,52.6,74.34,14.57,20.0,12.0,60.0,0.0,,320.0,7.6,,1005.5,,1.0
2024-04-30 19:00:00,1708.98,0.29,60.32,22.35,9.42,68.22,93.45,15.58,19.0,11.1,60.0,0.0,,320.0,7.6,,1005.3,,1.0
2024-04-30 20:00:00,2109.53,2.71,70.6,3.67,8.94,86.45,115.67,14.31,22.1,9.6,45.0,0.0,,320.0,5.5,,1005.1,,1.0
2024-04-30 21:00:00,2403.26,7.1,67.86,0.29,8.46,102.67,137.06,13.81,18.0,10.6,62.0,0.0,,0.0,0.0,,1004.2,,1.0
2024-04-30 22:00:00,2403.26,8.16,59.63,0.22,7.87,105.93,145.49,14.19,18.8,11.8,64.0,0.0,,322.0,3.7,,1004.9,,2.0
2024-04-30 23:00:00,1976.01,5.81,45.93,0.46,6.56,92.35,134.26,14.06,18.4,11.5,64.0,0.0,,323.0,5.5,,1004.5,,2.0
2024-05-01 00:00:00,1575.47,3.19,36.33,1.81,5.78,78.53,118.09,13.68,18.0,11.1,64.0,0.0,,324.0,5.5,,1004.1,,1.0
